DATAFLOW,LAST UPDATE,freq,coicop18,statinfo,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,868.57,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2022,876.15,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2023,869.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2024,885.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,881.05,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2026,876.71,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2001,855.02,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2002,856.85,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2003,859.18,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2004,858.12,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2005,860.93,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2006,865.53,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2007,870.42,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2008,880.52,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2009,883.25,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2010,883.06,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2011,882.06,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2012,877.89,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2013,877.24,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2014,875.22,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2015,871.08,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2016,870.24,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2017,868.66,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2018,869.90,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2019,873.73,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2020,881.11,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2021,868.57,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2022,876.15,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2023,869.34,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2024,885.44,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2025,881.49,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area - 19 countries  (2015-2022),2026,877.32,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2001,855.09,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2002,856.88,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2003,859.21,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2004,858.16,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2005,860.95,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2006,865.52,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2007,870.36,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2008,880.42,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2009,883.09,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2010,882.84,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2011,881.81,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2012,877.62,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2013,876.81,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2014,874.83,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2015,870.70,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2016,870.26,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2017,868.70,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2018,869.94,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2019,873.76,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2020,881.04,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2021,868.53,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2022,876.13,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2023,869.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2024,885.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2025,881.05,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 20 countries (2023-2025),2026,877.01,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2001,854.97,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2002,856.77,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2003,859.07,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2004,858.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2005,860.81,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2006,865.39,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2007,870.25,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2008,880.28,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2009,882.92,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2010,882.68,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2011,881.60,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2012,877.44,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2013,876.57,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2014,874.66,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2015,870.56,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2016,870.13,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2017,868.58,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2018,869.76,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2019,873.55,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2020,880.78,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2021,868.22,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2022,875.73,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2023,868.68,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2024,884.52,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2025,880.78,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Euro area – 21 countries (from 2026),2026,876.71,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2001,913.25,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2002,907.57,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2003,902.99,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2004,902.14,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2005,915.23,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2006,919.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2007,921.98,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2008,919.24,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2009,903.30,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2010,902.26,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2011,895.19,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2012,892.39,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2013,893.38,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2014,890.44,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2015,891.99,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2016,921.62,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2017,911.98,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2018,916.27,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2019,913.40,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2020,920.56,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2021,909.24,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2022,882.66,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2023,883.27,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2024,945.06,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2025,945.70,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Estonia,2026,947.84,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2001,871.19,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2002,871.60,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2003,874.32,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2004,869.98,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2005,871.60,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2006,875.29,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2007,877.80,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2008,884.32,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2009,885.13,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2010,885.63,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2011,885.27,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2012,881.23,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2013,880.79,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2014,879.03,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2015,876.41,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2016,877.10,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2001,879.52,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2002,875.58,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2003,878.27,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2004,878.80,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2005,880.24,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2006,880.28,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2007,863.56,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2008,860.52,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2009,861.50,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2010,897.38,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2011,902.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2012,888.89,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2013,913.87,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2014,897.67,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2015,886.27,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2016,903.38,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2017,884.72,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2018,888.29,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2019,883.86,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2020,883.58,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2021,877.91,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2022,888.12,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2023,901.21,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2024,894.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2025,894.48,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Greece,2026,898.48,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Spain,2001,895.87,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Spain,2002,897.90,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Spain,2003,895.46,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Spain,2004,892.16,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Spain,2005,891.63,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Spain,2006,920.05,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Spain,2007,920.06,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Spain,2008,919.34,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Spain,2009,916.60,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Spain,2010,914.29,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Spain,2011,910.67,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Spain,2012,908.13,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Spain,2013,903.68,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Spain,2014,901.83,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Spain,2015,932.89,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Spain,2016,934.10,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Spain,2017,923.17,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Spain,2018,923.37,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Spain,2019,924.97,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Spain,2020,922.90,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Overall index excluding administered prices,Item weights,Spain,2021,929.15,,
