"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1984","1984","IDX","Index","0","Units","2015_100","2015=100",51.697421,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1985","1985","IDX","Index","0","Units","2015_100","2015=100",53.457958,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1986","1986","IDX","Index","0","Units","2015_100","2015=100",55.668182,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1987","1987","IDX","Index","0","Units","2015_100","2015=100",56.858711,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1988","1988","IDX","Index","0","Units","2015_100","2015=100",59.505397,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1989","1989","IDX","Index","0","Units","2015_100","2015=100",61.821253,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1990","1990","IDX","Index","0","Units","2015_100","2015=100",63.298808,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1991","1991","IDX","Index","0","Units","2015_100","2015=100",63.770316,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1992","1992","IDX","Index","0","Units","2015_100","2015=100",66.113396,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1993","1993","IDX","Index","0","Units","2015_100","2015=100",69.701976,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1994","1994","IDX","Index","0","Units","2015_100","2015=100",72.776298,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",74.08653,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",75.59111,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",77.927402,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",81.054584,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",82.913218,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",86.503324,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",88.169606,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",88.969225,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",90.866184,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",93.926272,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",95.692185,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",98.01956,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",101.2072,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",100.029482,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",95.574834,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",98.890126,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",100.283015,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",98.685671,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",99.005839,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.23664,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",102.402464,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",104.965323,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",103.730121,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",104.021717,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",104.199854,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2021","2021","IDX","Index","0","Units","2015_100","2015=100",105.213847,,
"FIN","Finland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2022","2022","IDX","Index","0","Units","2015_100","2015=100",105.759431,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1970","1970","IDX","Index","0","Units","2015_100","2015=100",36.584559,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1971","1971","IDX","Index","0","Units","2015_100","2015=100",38.4033,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1972","1972","IDX","Index","0","Units","2015_100","2015=100",40.985667,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1973","1973","IDX","Index","0","Units","2015_100","2015=100",43.352097,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1974","1974","IDX","Index","0","Units","2015_100","2015=100",45.56264,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1975","1975","IDX","Index","0","Units","2015_100","2015=100",46.109511,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1976","1976","IDX","Index","0","Units","2015_100","2015=100",47.057382,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1977","1977","IDX","Index","0","Units","2015_100","2015=100",49.264423,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1978","1978","IDX","Index","0","Units","2015_100","2015=100",51.79632,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1979","1979","IDX","Index","0","Units","2015_100","2015=100",53.378026,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1980","1980","IDX","Index","0","Units","2015_100","2015=100",54.2552,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1981","1981","IDX","Index","0","Units","2015_100","2015=100",55.522586,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1982","1982","IDX","Index","0","Units","2015_100","2015=100",59.123398,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1983","1983","IDX","Index","0","Units","2015_100","2015=100",60.561641,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1984","1984","IDX","Index","0","Units","2015_100","2015=100",62.038122,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1985","1985","IDX","Index","0","Units","2015_100","2015=100",64.531501,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1986","1986","IDX","Index","0","Units","2015_100","2015=100",65.956339,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1987","1987","IDX","Index","0","Units","2015_100","2015=100",66.606748,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1988","1988","IDX","Index","0","Units","2015_100","2015=100",68.757769,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1989","1989","IDX","Index","0","Units","2015_100","2015=100",71.208466,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1990","1990","IDX","Index","0","Units","2015_100","2015=100",72.916395,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1991","1991","IDX","Index","0","Units","2015_100","2015=100",73.830001,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1992","1992","IDX","Index","0","Units","2015_100","2015=100",75.607026,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1993","1993","IDX","Index","0","Units","2015_100","2015=100",76.3106,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1994","1994","IDX","Index","0","Units","2015_100","2015=100",77.885244,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",79.8219,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",80.691661,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",82.026815,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",84.055794,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",85.267075,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",87.525502,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",89.163111,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",91.766179,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",92.289942,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",93.309866,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",94.138072,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",96.481781,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",96.0296,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",95.416924,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",94.440997,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",95.663522,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",96.621402,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",96.937089,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",98.249867,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.195227,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.279427,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",102.395091,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",102.814627,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",103.215736,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",103.5224,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2021","2021","IDX","Index","0","Units","2015_100","2015=100",101.711063,,
"FRA","France","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2022","2022","IDX","Index","0","Units","2015_100","2015=100",99.761299,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1970","1970","IDX","Index","0","Units","2015_100","2015=100",38.829822,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1971","1971","IDX","Index","0","Units","2015_100","2015=100",40.524461,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1972","1972","IDX","Index","0","Units","2015_100","2015=100",42.543817,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1973","1973","IDX","Index","0","Units","2015_100","2015=100",44.713971,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1974","1974","IDX","Index","0","Units","2015_100","2015=100",46.519149,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1975","1975","IDX","Index","0","Units","2015_100","2015=100",48.269427,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1976","1976","IDX","Index","0","Units","2015_100","2015=100",50.519884,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1977","1977","IDX","Index","0","Units","2015_100","2015=100",52.600347,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1978","1978","IDX","Index","0","Units","2015_100","2015=100",54.224191,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1979","1979","IDX","Index","0","Units","2015_100","2015=100",55.776802,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1980","1980","IDX","Index","0","Units","2015_100","2015=100",56.24638,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1981","1981","IDX","Index","0","Units","2015_100","2015=100",57.18147,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1982","1982","IDX","Index","0","Units","2015_100","2015=100",57.773097,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1983","1983","IDX","Index","0","Units","2015_100","2015=100",59.668651,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1984","1984","IDX","Index","0","Units","2015_100","2015=100",61.244613,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1985","1985","IDX","Index","0","Units","2015_100","2015=100",62.65778,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1986","1986","IDX","Index","0","Units","2015_100","2015=100",63.60719,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1987","1987","IDX","Index","0","Units","2015_100","2015=100",64.477291,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1988","1988","IDX","Index","0","Units","2015_100","2015=100",66.140509,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1989","1989","IDX","Index","0","Units","2015_100","2015=100",68.442245,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1990","1990","IDX","Index","0","Units","2015_100","2015=100",70.860694,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1991","1991","IDX","Index","0","Units","2015_100","2015=100",73.324316,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1992","1992","IDX","Index","0","Units","2015_100","2015=100",75.196027,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1993","1993","IDX","Index","0","Units","2015_100","2015=100",76.660097,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1994","1994","IDX","Index","0","Units","2015_100","2015=100",78.64403,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",79.828601,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",81.172291,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",83.161713,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",84.008588,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",84.962423,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",87.068634,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",89.255258,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",90.082726,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",90.775624,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",91.602335,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",93.047959,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",94.536022,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",95.652946,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",95.677826,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",92.797837,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",94.936987,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",97.40629,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",98.007256,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",98.472527,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.49312,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",101.355337,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",103.162111,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",103.375684,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",104.113236,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",105.31975,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2021","2021","IDX","Index","0","Units","2015_100","2015=100",105.93029,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2022","2022","IDX","Index","0","Units","2015_100","2015=100",106.460679,,
"DEU","Germany","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2023","2023","IDX","Index","0","Units","2015_100","2015=100",105.53626,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1983","1983","IDX","Index","0","Units","2015_100","2015=100",77.341756,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1984","1984","IDX","Index","0","Units","2015_100","2015=100",81.811382,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1985","1985","IDX","Index","0","Units","2015_100","2015=100",81.114576,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1986","1986","IDX","Index","0","Units","2015_100","2015=100",81.716107,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1987","1987","IDX","Index","0","Units","2015_100","2015=100",81.601646,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1988","1988","IDX","Index","0","Units","2015_100","2015=100",84.191202,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1989","1989","IDX","Index","0","Units","2015_100","2015=100",85.292143,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1990","1990","IDX","Index","0","Units","2015_100","2015=100",85.118162,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1991","1991","IDX","Index","0","Units","2015_100","2015=100",88.019613,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1992","1992","IDX","Index","0","Units","2015_100","2015=100",86.235738,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1993","1993","IDX","Index","0","Units","2015_100","2015=100",83.340859,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1994","1994","IDX","Index","0","Units","2015_100","2015=100",84.819063,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",86.571525,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",89.615005,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",94.067838,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",93.596924,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",96.605035,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",99.931244,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",104.006363,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",105.903786,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",110.602216,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",113.95015,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",110.72315,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",115.482578,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",118.477915,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",116.852308,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",113.813902,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",112.768278,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",104.811438,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",99.396383,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",97.136754,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",96.530055,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",95.857787,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",97.192622,,
"GRC","Greece","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",93.804184,,
